,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,PerformanceRating
12,-4.299343598327281,4.307220803132797,1.2240667600743655,0.8851838707160457,-1.324926684312053,0.35717678764234684,1.9676939454177045,-0.585799907690238,3.2714150944538094,1.0206682132956544,0.18052637697927224,0.21014849041997338,-1.2504010251008362,-2.2638059843462495,-0.8756044938582915,1.6547002876298451,0.14396468457306213,0.22215850886372762,-1.4968645513320316,0.27460581789812033,0.09504167139871883,0.06402167299535806,-0.45713807427541214,0.2018770012978039,-0.2218610259744329,4
13,-0.6452672636125207,-1.7612996829194913,-2.776861480739233,-1.2621031255399258,0.43431085890692506,-0.41571262527477143,-0.9544025073773915,-0.13644959965575398,0.10782586449711228,-1.1798266203311973,-0.7461287972205333,-0.37008877896363734,-0.7862314063784214,-1.6880547279789118,0.2479542463742635,0.018351633653383836,-0.012238962610355446,-0.30753919764668747,-0.2518955144916763,-0.2561209765226605,0.16899504365890491,-0.03053376142195031,-0.2760643791233538,0.4418132721828036,-0.07639601388537286,3
14,-3.2496346331137596,3.4117578117955527,-1.376911938041526,0.061421423345407226,-0.7467058047035734,-0.40723501092334224,-0.07886900255015387,-1.1294687005852357,1.3956698584992864,0.38588084859654675,-1.3018779547307018,-0.33496034378735096,0.7037605543755997,0.0891909512606721,-0.16530630052315237,1.3598255045447651,0.618167451445474,-1.1570300290473179,0.6526168242920853,-0.2552702701452055,0.2492620737702715,-0.006390282187907649,-0.2963005006324417,-0.5686764941652599,0.7294445819579115,3
15,-3.340552405024448,0.46073908460289964,-0.3922177947812365,-0.36743680677823887,0.15583112973592547,-1.356784722391721,-0.15510932205414824,-1.4105951875419194,-0.027618776945130635,-0.1510072894815094,-0.5984625659389727,-1.5405789876408837,-0.6401209000927953,0.07403160511801345,-1.0954551102577568,0.7781048135168139,-0.33124701803180323,-0.3210973029771625,-0.5672500583830785,-0.15757470785942063,-0.271936364217432,0.6470004592771185,0.6801254567752277,0.25063273213470144,-0.14933431577190737,3
16,5.08836906294444,5.926220116603476,-0.004249038411950966,4.189230278598995,-1.2231490095044097,-0.4758069033777527,0.8064241019996051,-0.5186152090063562,-0.21778468826821085,-0.45138531888874617,0.7505307734938549,0.10691136629372017,0.5960419219981608,1.0988282141357097,-0.7807042237644629,-0.881767764806678,1.7249845192491027,-0.23549472626416978,-0.6851471516704541,1.1182261901656028,0.042793417979914226,0.6742594012309803,0.5036851421435626,0.2051510252881032,-0.17710038185682955,3
17,-3.094373735219653,4.786319269158722,1.4745823728540306,-0.4077315622377238,0.23269993909288095,1.102184119078404,-0.06921361128976294,-0.7017034549920117,0.04265138051127066,0.33102922480919916,-1.8629034306827748,-1.6878945781328292,-1.0954986495092536,0.7326436627244892,-0.8795030113342053,-0.6047479588056648,0.6025114072560921,0.1348163274173296,-0.008454608415050234,0.02411513944016545,0.8149392523814656,-1.5470026855510735,0.44146397283593053,1.0948777882916982,0.3496095004147692,3
18,-3.4290713200242253,-2.647783836608245,-1.075533863927843,-0.41274655091931306,-0.9669470778395435,0.7242582080991016,-1.2834489478177344,-0.8994895538565844,0.643158039007067,1.2527717131059244,1.203206595224654,-1.32481952792291,-1.5144294170606756,0.37972476433031044,-1.4072607191151052,0.5398482150317733,0.6390934936630573,1.1448262071118578,0.18946788925767985,-0.6405543452364444,0.0019922804086008536,0.49990441402362584,0.6502548938084969,-0.38886951359348754,0.3026851646149071,4
19,-3.1329004350021634,5.054240442352411,-0.28377063904685307,0.6342092368027975,-2.048284379990521,-0.2447738937756153,0.563252798053316,2.4678693134437086,-0.8340388289469747,1.4414421122800154,-0.27943346565269817,0.9087035680177058,-0.48683249634565007,0.2130012194473932,1.0576676357712043,-0.5123762582137396,0.8865199425291924,1.4732454966740802,-0.9640996518660501,0.8028329622034734,0.39916090276219957,0.13682569024331134,0.23979374619112076,-0.1327093059029137,-0.703105414490813,3
20,-0.5851258374330643,-1.7862389861735908,-1.7080607557995626,1.1087450968397412,-0.44590187433862144,-0.884798579883212,-1.2721886890975078,-0.5574877124876331,0.7339518114576327,0.46390020176362984,-1.0532938940652894,0.26970559036733144,-1.1007662638903524,-1.1525501914602418,-0.728787348994409,1.3958465959113437,0.17413105143066893,-0.3059698460111205,-0.4002001417654877,-0.4775573637126247,0.16057067416203055,0.05429410322931691,-0.31730011175592604,0.3756210176262316,-0.2535101138687282,3
21,-3.2833364118877646,0.013998133411666057,0.2982895399968639,-1.3290116393519888,0.6916562423014576,0.911516990308277,-2.2421608490693368,-0.46134575648101417,1.5882468976182706,-1.4013336160908196,1.7178467857058484,-0.6941821493601168,0.10061632170759813,-0.07255342949279271,-1.0444869341946657,0.4686986011569122,0.23656609585718405,-0.11314799277978785,0.18790320091384832,-0.6690077262044728,-0.7475668485032513,0.3656990316973943,-0.7311605792342298,0.021164003362542445,-0.4572651985336042,3
22,1.6395659948979868,-0.3431622916183568,-1.3954137151952184,-0.6530081201742749,0.8586169379538838,0.12887777436507647,-1.5996664933961846,2.301222385478283,-0.9678337819850954,-0.3311598005181767,-1.8659577015039601,1.1603738751685073,-0.5205458691301655,0.5548650743715239,0.8560696212193587,1.4833411660894484,-0.8875352989453652,-1.0639351829086605,1.0462749518404924,0.40461032201452624,-1.2517830492816997,0.23568299541328647,0.3744994607564686,-0.3151340194490341,-0.5430670070613126,3
23,-3.4092700953163084,-1.6397627875358938,1.8141001184233183,-1.373573025224843,0.05623033377083319,-0.6051681781951076,2.1052857140183123,-1.4961486780285798,1.9731729419093875,0.1393805771473592,-0.8756264990672674,-0.28746900128742287,-0.09816017796962231,-0.638933408802184,-0.4095499838203946,-0.20376601455282525,-0.8020336624062079,-0.42988542882506553,0.06741451700218537,0.4189042491342027,-0.04588354106633038,-0.26755978254323265,-0.29332977302064717,0.08422789546681603,-0.12313724589902063,3
24,-3.3368434467789085,0.6992011003078474,-1.9395270419039172,-0.6598707855095141,1.5347566504489398,-0.6005822374106784,-0.5396931424346078,0.6344553004515753,0.5109885966820382,-0.43298356368999574,-0.7888370012899257,2.7286213204379046,1.0696511174723236,0.9074115798414534,0.9413021862481361,0.6468731476817445,0.0008243916676222702,-0.4096327538209627,-0.7458461177121688,-0.2844070668181074,0.1176095444482739,0.07191964812468052,0.4902830518843666,0.009533625283622206,-0.5001366959927345,3
25,2.522558239047893,-1.2711338867161983,1.4145147120712689,1.1850445568635934,1.6625533261602055,0.8792285393338807,-1.5793056669060648,1.5233620778536767,-1.8676501260037912,-0.7045964328305009,-1.0967047819184854,2.1344518085003625,0.9651564137466396,-0.06866632635129867,-0.7941949609078005,-0.45183061308363254,-0.9163514364795944,-0.17149548661499578,0.7187929664706603,-0.7585676567098107,1.026469918764719,-0.6375032949528715,-0.19638916141891097,0.47455050173359553,-0.010867448705009856,4
26,-3.365030835617541,-1.79573873251392,1.7194006779109634,3.076170878054716,-1.9446288129401763,0.7217264629653997,0.45963215015521386,-1.0772838285852746,0.7073709187761442,-1.0603219306357232,-0.9000544598295629,0.14365511782904067,-1.3031627370550702,0.47289127711105633,-1.1014500530730338,0.6971139122290346,0.8455192754340145,0.40801641262207533,-0.3835043363925573,-0.14925822308894848,-0.2725274906610094,0.02740375624975974,-0.5352521800115557,-0.7583997853541645,0.6042748464978563,3
27,-4.537596373955714,-1.9801732593781733,-0.3748361172171397,-0.30374495744351493,-1.449657780918562,1.8189961323263653,0.7312211045488693,0.1617395172663368,0.015912887835037234,2.2570299213789244,1.3512694549705342,-0.13210520644982493,1.989520384793566,-1.2559411196808672,0.020822525350053245,0.07143157259282615,0.6133242913126369,-0.1718507958240631,-0.8948552342629468,0.11902772336862509,0.19880690127875167,0.07761893508819873,0.4648779581850091,0.009118086915351514,-0.5686966972427173,4
28,-0.5754773913182785,-2.6608438930447496,0.7303335898876687,1.5818005640388384,0.3329426878083473,0.9558107079581868,0.1728609830167772,-0.08256742794350139,-2.412310286728287,-0.7713543683178006,0.14400216889470557,0.2673512434228559,0.853662264674556,-0.25347799791666453,-0.9783750819092875,0.7144200763275352,-0.09554887932768535,1.234793504306945,0.9212014943367103,-1.3697310346567175,-0.06987165249651017,-1.0016372312949822,-0.037513351722443855,0.7084252005818621,-0.06340169979627597,3
29,-3.5232708979706793,-1.9640832060130702,-2.475651699399638,-0.553016812362015,0.3114859911301242,-1.184610821916807,0.6294811340416931,-1.3855352976787252,-0.20772492506225831,0.71688842415615,1.6146163181100341,-0.8434049398831485,-0.07992828322729943,-0.3636505926234075,0.5754722425142136,-0.22219822488549304,0.3270505856878779,-1.2537997980067703,-0.6901223242224368,-0.1370848397312919,0.4126580295151505,-0.16332860645554953,-0.32805772147288487,0.14013553221968147,-0.25369044829887044,3
30,-4.423738784033566,1.6041666120318634,-0.04917747464828718,-1.341708505536481,0.41174693374741955,-0.7587522988421916,-7.935351939449717e-06,-1.1171846830325922,0.940086997701514,1.0491239716591274,-1.179477323320926,-1.3368448745418318,0.8103631524585263,-1.0951226770271076,-0.1384970695384715,0.3198967012446036,0.6227167015274461,-1.1945336859999744,0.9310643023005276,-0.24469900737688127,0.5593445854560672,-0.171528163773998,0.7531864605347863,-0.7028517793941694,0.6043228831472084,3
31,-4.503239725918614,-1.6560099274271736,-0.0808889571023278,2.708744918885296,-0.5549097064965861,2.1071510375709166,-0.4949732733336015,-0.46143321727460346,0.36373460697390686,0.30626632326953607,1.7134375452621233,0.5889958627160377,-1.06913860075532,-0.528293510972511,-0.5648133897967273,0.2876630223783714,0.1345971404486939,-0.3448676981536449,-0.44132245396272973,-0.2607963406610915,0.3376420387922009,-0.09414819135377166,-0.28043122432143996,0.4162279806926758,-0.16090338773705717,4
32,-4.480731986321596,-1.366637885578198,1.8165103327392305,-1.0419937246301758,1.391060440283619,-1.224213045421621,1.2139002569837163,1.0456462946908645,-0.7389765939589361,1.3770883167866834,-1.630761495390514,1.1749515092309606,-1.6728546459764029,0.17695342615030382,1.355228539064903,0.27827817971136826,-0.7156507910896959,0.2893711296449673,1.1634090473230028,0.8261581794633548,0.6070183469424446,-0.1217017925722163,-0.22062537204626947,0.2766800439566736,-0.0461700455453762,3
33,-3.3957756226319495,-2.4446560088387552,-0.45356903704900026,-0.16739609212943254,-0.1047094974103711,2.6327606257106093,0.23853199013502577,1.4337258222565075,1.4634795009221564,-0.6490883780887882,-0.22800796545233462,0.5098932265122582,1.1932870827393243,0.030725764352706353,-0.9004484659377088,-0.020923012897076335,0.286483127252114,-0.48260111680456264,2.3834711544166374,0.2223785804911598,0.19104747461161595,-0.14774177426487103,-0.22629240187029045,0.37263432064110935,-0.18663082773173462,3
34,-3.4264550416281567,0.06855588525286241,-2.0424055777837817,-1.5402564788807145,-0.63164521462413,0.30148598708054536,1.829780589222355,-0.1856409928854636,-1.9109178230679542,-0.45687613552812684,-0.222999769160836,-0.44187668199472063,-0.291446934111676,0.5223075405978916,-0.2118008390468912,1.9804409950588773,-1.0455171774291376,1.2087285872079312,0.3145542628111473,-0.25755083058143746,-0.3785782711968895,-0.18626094934496631,0.6847683914485938,-0.010896668934026117,-0.4452672717960756,3
35,-3.318005865270517,1.204612765702857,0.10545714723710391,-0.10898682015840638,-0.3923959883094414,0.12994011558301657,1.6788872106765997,1.0813191532814528,-0.07376350521878908,-0.5818273606902636,-0.9283867011103376,-0.9087116703426742,1.8024324700383874,-1.0977545041758758,0.18636909919226752,-0.7927613602254556,0.2210008494121763,-0.03027094898123716,-0.756514496935196,0.2675333971141277,-0.5487745854138091,-0.9609081563625933,0.6362241274757429,-0.020434260935816836,-0.44021327217788897,3
36,-4.3532583064900905,3.213086573652144,-1.3142965825747077,2.552597528166535,-1.1174384209475285,-0.319338191609628,-0.5201734270557326,0.3309704869323925,-0.4789443135215767,1.6547578898447557,-0.7298894418195894,1.435899398364336,0.2309409041152419,-0.08035777199620418,-0.37078135909533216,0.1660626085804963,0.08591500464190409,0.9306490045300861,-0.8788868851295142,0.4186638911051773,0.10217029802801597,-0.25344447388530944,-0.3291859054619253,0.39166524571522504,0.05279209016465487,3
37,-3.3884929962065504,-0.5122896268576699,-0.8422150025100062,-1.3748608439673853,0.1207352571647873,0.4487419852829862,0.8359294690532962,-0.6818373511776251,0.560896029000669,-0.7038862432427957,-0.3064459795600943,0.5243889930155675,-1.371498757376196,0.746895073289271,-0.44612892853757996,0.3520665533035078,0.42233299791279544,-1.1058351197533078,-0.474026957355976,-0.41443133612266786,-0.5462136907431052,0.5235652859325051,0.3577477084517653,-0.25571087379574264,-0.4725562926842317,3
38,-3.069930234470513,6.670533224739187,-0.08793294416093111,0.5034879387475997,-0.2646840357361755,-1.2329615898139676,-1.1704047840389566,2.1704407133577224,1.1635632542735839,-1.857439648617785,-0.15996306305692107,-0.3736134975187884,0.9325295031793208,-1.2632144476507434,0.3966904248987977,0.7910985187027059,0.5527938840112333,-0.02443177074175786,0.34654599538547226,-0.7359853920382723,0.9656385878921433,0.29742155407621257,0.635290408535901,-0.2337099722142617,0.4566749487811924,3
39,-4.603973102691355,-2.81097068273799,-1.2666956595056895,0.3486944929622693,-0.2464314928497127,1.1175811381596483,-0.03266324427313207,-0.09328152330141477,-0.9728378031010095,0.33000912680389094,1.4096887672027905,-1.364653992620161,-0.27838796880950734,-1.1025728948018538,-1.001110775172437,-0.007170662024628071,-0.44008572184674716,-0.5312813232605561,0.09923648992610994,0.8101930937604336,-0.14284902819912193,-0.2400351898155447,-0.11948117192201822,0.5239942865377167,-0.007949673036951703,3
40,-3.4122911446063804,-2.673674648583903,-0.5799410548184366,-0.7024128807715319,-1.1876714810456617,-1.7367061352437465,-1.717192777967179,1.5769119053574094,-0.36076220952897864,-0.03347816324975791,0.046402884020860416,-0.9576612082294174,0.692410334456985,-0.12963548486972618,-0.8780204785489167,1.4079466060707473,1.2292001338925627,0.26503968418151164,0.0004075734017516752,-0.4660748139502446,-0.1175327857099656,0.2428477937670852,0.6174149494904428,-0.35929894275776986,0.33284332332735556,3
41,-3.185763515505524,3.480694818021598,2.9496772549485923,-0.6452673705654398,-0.660487642282307,-3.1311154600357907,1.0433458127181736,-0.708456145951362,0.19093038151914762,-0.19139998322082263,-0.6560771889348996,1.152612264158795,-1.1174299261637017,0.7718385652047779,0.4435862897299229,0.07460354544592869,0.2627923074583407,-1.1007440861048838,0.2548176194127222,0.3004817674018897,-0.26006298602055256,1.0264872800513765,0.5143059526355254,-0.5760253367103488,0.7218576168063071,3
42,-3.4076958475595607,-1.5482215763521454,-0.4503548613780912,0.3897605956119813,0.0819147907491252,-1.8594188637881213,-0.8929080303307272,0.7668385114080328,0.346974857638913,-1.4849705093003196,-0.5996233499772324,0.8239021125302484,-0.7932898882317397,0.04528371580554213,0.03770014706309063,0.052096616114048845,-0.3491635848440725,0.7225641861371116,0.013174961177361406,-0.6523953723363436,-0.14851950799999106,-0.17466852550857012,0.5825714253705507,0.0402242416299498,-0.42316195612064594,3
43,-0.6284183453744807,-1.7049423696195176,-1.6648910919075508,-1.7295744663570585,1.1096438098282724,0.9908133958133969,2.0648658549539625,-0.3861473005008093,-0.33318644586061436,0.37131111099193403,-1.661406224261309,0.6427715941363816,-1.662479477437146,-0.3412264881111997,-0.4727193131658041,-0.6487957410082623,0.912848291377561,0.06677941741707914,0.08342853452167964,-0.2619412049515517,0.15318230530158056,0.0711739339941233,0.5070474406768108,-0.09209296269694024,-0.4781079086306927,3
44,-3.345461925035415,-1.632520258985909,1.1689999158683926,0.1122858595529773,-1.0193137545377475,-0.20767704722152658,-0.3273536992960527,-0.37992820356444296,0.5146161346296552,2.36486383686663,1.5440411166213415,1.334189506751802,-0.541022436449346,1.2598734171119133,-1.2696774840003027,-0.473898015118992,0.359974358184993,-1.2866155006698343,0.6141021750755116,0.23910557004391794,0.3871927661429806,0.08504906536365657,0.571570078888338,-0.17832377772760288,-0.42746779263960427,4
45,-4.385375421508379,2.401588051519162,-1.1989961514016607,-0.9269930303924347,-0.2736429582636469,-1.2509896571081873,-0.016777615079953873,1.5321447690874135,-0.9366094768886247,1.8110325501205453,-1.0428631825715537,-0.46861785212409063,-1.4395842147404039,-0.31200088662366415,-1.446707791879973,-0.25081186977618414,-0.21064676380280892,-0.3562134921488485,-0.22150893028366828,-0.05035216006620559,0.2916780139537811,0.05636112511919568,0.6158562413566568,0.11999794598032455,-0.35471096724092127,3
46,1.4585352896543167,-1.9619917309246682,-3.036115159526197,-0.8146131049824641,-0.09488120942023515,-0.8256152126366484,-1.303225634404027,-0.014033957030221504,-0.05221347254067624,-1.2341802462530163,-0.011027930155827648,1.0626621439397093,1.0205179085537863,-0.84606422450575,1.5446438207876398,0.9732453506420244,-0.7693429276551965,0.2933930032925483,0.8265921072566701,0.8940658043361666,-0.11782387680655465,-0.19870487346457472,-0.17155129243349784,0.4284488489330121,-0.07104097648493751,3
47,1.838411041306062,5.431489939728606,-0.36434397742760016,-0.9572270244301525,-0.6644100061993918,1.0611659866794363,-0.1759766675207982,1.5478407201361772,1.0942125415627433,-0.3526290093983289,0.7521483036774257,0.4482071887523418,-0.5816785221758035,-0.9489966293704903,-1.0694128981116389,-0.6616115867516896,0.11865299897159251,-0.1744946678609973,0.3992378813422229,-0.4152534590136497,0.6012409642675365,0.6319190352965104,0.5104805919631221,0.25469541898754294,-0.1427747781802756,4
48,-3.191021979133955,2.851294351848402,0.24627878725045313,-0.24768170605467674,1.2600554812518523,0.7346528248831554,-1.550685985804361,-0.6938580892157244,0.14294054912740795,-0.03206361178139995,0.7930922050994309,0.008108563660105875,-0.26627416896947725,0.710396537621009,-0.048263716557290844,-1.0688656302212698,-0.18968143981590083,-0.2940196518633888,-0.27983331152152924,0.2344217227639673,1.182030754764448,-0.3304522616842497,-0.13078375592068017,0.6129173311792224,-0.005758362750964807,3
49,-3.4711811334120695,-1.6994169637271435,-2.874695972016076,-0.7730505158430895,0.400530151948722,-1.5732437889620214,-0.7462462007616292,-0.8720545023061216,-1.0863727578965308,1.6779793694302352,-1.9863382140842185,0.9655745267058333,-0.13814260170402193,1.8400574318405685,-0.19461923903871878,-0.9615396790996532,-0.42560801952517613,0.4836740953289701,0.15798646025864233,-0.6241768638038325,0.23123772651788888,0.06007489650928664,0.7006738126826617,-0.6316651149332876,0.5765116848621501,3
50,-3.3637934581996864,-2.5229291344673914,2.7236351394790774,0.1685757777468879,-0.6343854175440277,-0.3546945410687881,-0.9274513472689716,-1.2698374937173684,0.20480679883609945,-0.626360023135021,-0.3351241983741626,0.31873975768279855,0.48722782669251424,0.47572882216960616,0.04218342126024316,-0.8524419868052296,-1.2002265725253836,-0.854836842526377,-0.521562585048272,-0.3426312642294444,-0.13446017091269655,-0.2749915630951258,-0.22421519305001802,0.41123090269393714,0.05248484379691854,3
51,-4.44808010241907,2.4262954890675954,-1.5087536630572083,0.921033854681874,1.3984729324238994,-1.5731580788163555,0.6744227194512923,0.1379516065455193,-0.46644822161353805,0.42525371059720335,0.11439750027479723,0.6155355131163216,0.7154372338921338,-1.0587151791844158,0.6777054467016194,-0.213241575494115,0.042836062997013785,-0.3319210622043742,-0.3980917823560515,-0.2247611891525211,0.5740518921444229,-0.005769202938143276,0.5758568388063539,-0.03701516228358827,-0.1053981146301452,3
52,-3.263671388816713,-1.090868530498435,3.011088083348979,2.5725041817164573,0.7884340449848978,1.9046412754279924,-1.3520336874933354,-1.5477190572739057,-1.2822589684686971,-0.5675978693239895,0.2315693184103776,-0.9131008982213717,1.3312910973449783,1.2631974712271723,-0.9865064376547751,-0.41731822646098127,0.6090443893170648,0.013044740455100625,-0.4678670121440567,-0.06043190289337749,-1.0759004953601257,-2.377514034527251,0.2844113138240322,-1.6872551026651164,-0.7133401537758818,3
53,-3.384542946180667,-2.6337100807238483,0.693127286236223,3.026715577407407,0.21924750207617957,1.0401861613201164,0.38870088327532815,1.1471208608472352,-1.552014169531965,0.32893027359841925,-0.5674956979987519,0.6951327045850804,-0.33695153522657745,1.1876255220342382,0.4021742834840581,-1.095362082081908,0.3907564394543115,-0.442598902988702,0.1871962065863149,-0.4841841943375943,0.08795137585774214,-0.20236969882872138,0.5363661198198626,-0.0446218620810877,-0.5260870771776262,3
54,1.527550730605463,-2.053989797962611,0.17478871297752918,-1.1346655992306411,-1.0131517645195194,0.017803773424249728,0.7113038746114323,0.7269782991447767,1.3638050922965324,1.679150596851463,1.7976251665122103,-0.317309230132225,-0.33378278194834643,-1.787833528847595,0.7614926196114223,-1.5070628303666431,0.3964883283288561,-1.2097748489194904,-0.2235378095094214,-0.4439299118095042,-0.16734662638156583,0.10241237713760797,-0.6081026833338204,0.011304444732236723,-0.22319952336714557,4
55,1.6194495398971913,0.2494450737064969,-1.3584790622458736,-0.7224183149376848,-1.1573081505612255,0.46910236088189156,-1.1385192210827757,-0.2772360024646448,0.3883121868235386,-1.2773814338270437,-0.6291361923106934,1.7333531737394134,0.23064299485442596,0.35452870205281256,-0.722150964077791,0.2205679034257596,0.5233508504862772,-1.147184916508873,-0.32233659966900335,-0.26117120186982395,-0.251956695150869,0.38656133457011155,0.2968003406426872,-0.2491805294898294,-0.5607793702252492,3
56,-3.143066064515831,6.292218874206682,-1.3663262618941814,-0.8623504121065895,-1.7509826541148512,0.9289378011094473,-1.7700565196673865,-1.3764333086750893,-0.2829191127357466,-0.9483536168686322,1.145732443919035,0.011401680660904478,1.0068762838880576,0.3245526268180474,0.6349063799247884,-1.5778680507995357,-0.4026814626427979,0.6362715824503905,0.07353347962352053,-0.33802079281000663,0.5961307488861727,-0.011884073996102994,0.5784130365578855,-0.43852077846882254,0.26186572649188583,3
